time, ID, MOSI, CMD, MISO, STATE
3.99799592,562,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.00172416,563,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.00178072,564,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.00185652,565,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.00190912,566,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.00196532,567,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0057182,568,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.00577476,569,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.00584912,570,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.00590176,571,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.00595792,572,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01073464,573,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.010801,574,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01086304,575,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.01091924,576,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01375332,577,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.01380988,578,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.01388424,579,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01393688,580,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.01399304,581,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01774416,582,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.01780068,583,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.01787652,584,0x25|0x36,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.01792912,585,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.01798532,586,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.02171688,587,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.02177344,588,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.02184784,589,0x25|0x36,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.02190048,590,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.02195668,591,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0257088,592,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.02576536,593,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.02584116,594,0x25|0x19,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0258938,595,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.02594996,596,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03071348,597,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.0307784,598,0x25|0x19,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03084052,599,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.03089672,600,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03373948,601,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.033796,602,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.03387184,603,0x25|0x21,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03392444,604,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.03398064,605,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03772032,606,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.03777688,607,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.03785128,608,0x25|0x21,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.03790392,609,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.03796012,610,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.04178508,611,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.04185112,612,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.04191748,613,0x25|0x29,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.04197008,614,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.04202628,615,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.04573584,616,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.0457924,617,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.0458668,618,0x25|0x29,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.04591944,619,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.0459756,620,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0497166,621,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.04977316,622,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.049849,623,0x25|0x14,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0499016,624,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.04995784,625,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.05380308,626,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.05387744,627,0x25|0x14,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.05393008,628,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.05398628,629,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.057725,630,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.05778152,631,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.05785736,632,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.05790996,633,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.05796616,634,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.061791,635,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.061857,636,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.06192196,637,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.06197456,638,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.06203076,639,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.06573888,640,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.06579544,641,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.06587128,642,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.06592392,643,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.06598012,644,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.06971844,645,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.069775,646,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.0698494,647,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.069902,648,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.0699582,649,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0738054,650,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.0738812,651,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.07393384,652,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.07399004,653,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.07772948,654,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.07778604,655,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.07786044,656,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.07791304,657,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.07796924,658,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.08179528,659,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.08186128,660,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.08192816,661,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0819808,662,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.082037,663,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.08574832,664,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.08580488,665,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.08587924,666,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.08593188,667,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.08598808,668,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0906864,669,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.09075276,670,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.09080536,671,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.090871,672,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.093794,673,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.09386,674,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.09392488,675,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.09397752,676,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.09403368,677,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.0977402,678,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.09779672,679,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.09787252,680,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.09792516,681,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.09798132,682,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.10173136,683,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.10178792,684,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.10186228,685,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.10191492,686,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.10197108,687,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.10579076,688,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.10585676,689,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.10592308,690,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.10597572,691,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.10603192,692,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.11073192,693,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.11079684,694,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
4.11085892,695,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
4.11091508,696,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
4.11376296,697,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
4.11381952,698,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
